ID,input,BipolarSigmoid,BipolarSigmoid/dt,HyperbolicTangent,HyperbolicTangent/dt,ReLU,ReLU/dt,Sigmoid,Sigmoid/dt,SigmoidFunction,SigmoidFunction/dt,Threshold,Threshold/dt
2e9dffffffffdf3f,0.499999999998596,0.462117157258905,0.750000000001404,0.462117157258905,0.786447732966948,0.499999999998596,1,0.731058578629453,0.5,0.622459331201525,0.25,1,0
ca0133333333e33f,0.599999999998596,0.537049566997036,0.640000000001685,0.537049566997036,0.711577762588296,0.599999999998596,1,0.768524783498518,0.480000000000562,0.645656306225474,0.240000000000281,1,0
fd3466666666e63f,0.699999999998596,0.604367777116272,0.510000000001966,0.604367777116272,0.634739589983536,0.699999999998596,1,0.802183888558136,0.420000000001123,0.668187772167855,0.210000000000562,1,0
306899999999e93f,0.799999999998596,0.664036770267064,0.360000000002247,0.664036770267064,0.559055167733287,0.799999999998596,1,0.832018385133532,0.320000000001685,0.689974481127312,0.160000000000843,1,0
639bccccccccec3f,0.899999999998596,0.716297870198341,0.190000000002528,0.716297870198341,0.486917361149321,0.899999999998596,1,0.85814893509917,0.180000000002247,0.710949502624715,0.0900000000011235,1,0
96ceffffffffef3f,0.999999999998596,0.761594155955175,2.80886425230165E-12,0.761594155955175,0.419974341614924,0.999999999998596,1,0.880797077977587,2.8088642522977E-12,0.731058578629729,1.40443212614885E-12,1,0
e58099999999f13f,1.0999999999986,0.800499021760126,-0.20999999999691,0.800499021760125,0.359201316161082,1.0999999999986,1,0.900249510880063,-0.21999999999663,0.750260105594854,-0.109999999998315,1,0
7f1a33333333f33f,1.1999999999986,0.833654607011727,-0.43999999999663,0.833654607011727,0.305019996208123,1.1999999999986,1,0.916827303505863,-0.479999999996068,0.768524783498768,-0.239999999998034,1,0
19b4ccccccccf43f,1.2999999999986,0.861723159312945,-0.689999999996349,0.861723159312945,0.257433196703717,1.2999999999986,1,0.930861579656472,-0.779999999995507,0.785834983042322,-0.389999999997753,1,0
b34d66666666f63f,1.3999999999986,0.885351648201959,-0.959999999996069,0.885351648201959,0.216152459026075,1.3999999999986,1,0.94267582410098,-1.11999999999495,0.802183888558359,-0.559999999997473,1,0
4de7fffffffff73f,1.4999999999986,0.905148253644613,-1.24999999999579,0.905148253644613,0.180706638924108,1.4999999999986,1,0.952574126822306,-1.49999999999438,0.817574476193434,-0.749999999997192,1,0
e78099999999f93f,1.5999999999986,0.92166855440626,-1.55999999999551,0.92166855440626,0.150527075818675,1.5999999999986,1,0.96083427720313,-1.91999999999382,0.832018385133728,-0.959999999996911,1,0
811a33333333fb3f,1.6999999999986,0.935409070602923,-1.88999999999523,0.935409070602923,0.125009870633775,1.6999999999986,1,0.967704535301462,-2.37999999999326,0.845534734916282,-1.18999999999663,1,0
1bb4ccccccccfc3f,1.7999999999986,0.946806012846123,-2.23999999999495,0.946806012846123,0.103558374038427,1.7999999999986,1,0.973403006423061,-2.8799999999927,0.858148935099341,-1.43999999999635,1,0
b54d66666666fe3f,1.8999999999986,0.956237458127619,-2.60999999999467,0.956237458127619,0.0856099236736303,1.8999999999986,1,0.978118729063809,-3.41999999999214,0.869891525636843,-1.70999999999607,1,0
4fe7ffffffffff3f,1.9999999999986,0.964027580075718,-2.99999999999439,0.964027580075718,0.0706508248533556,1.9999999999986,1,0.982013790037859,-3.99999999999158,0.880797077977735,-1.99999999999579,1,0
74c0cccccccc0040,2.0999999999986,0.970451936613372,-3.4099999999941,0.970451936613372,0.0582230387233555,2.0999999999986,1,0.985225968306686,-4.61999999999102,0.890903178804251,-2.30999999999551,1,0
418d999999990140,2.1999999999986,0.975743130031384,-3.83999999999382,0.975743130031384,0.0479253441965572,2.1999999999986,1,0.987871565015692,-5.27999999999046,0.900249510880189,-2.63999999999523,1,0
0e5a666666660240,2.2999999999986,0.980096396266136,-4.28999999999354,0.980096396266136,0.0394110540261332,2.2999999999986,1,0.990048198133068,-5.97999999998989,0.908877038985028,-2.98999999999495,1,0
db26333333330340,2.3999999999986,0.983674857693635,-4.75999999999326,0.983674857693635,0.0323837743414074,2.3999999999986,1,0.991837428846817,-6.71999999998933,0.916827303505971,-3.35999999999467,1,0
a8f3ffffffff0340,2.4999999999986,0.986614298151393,-5.24999999999298,0.986614298151393,0.0265922266832343,2.4999999999986,1,0.993307149075696,-7.49999999998877,0.924141819978658,-3.74999999999439,1,0
75c0cccccccc0440,2.5999999999986,0.989027402201069,-5.7599999999927,0.989027402201069,0.0218247976954058,2.5999999999986,1,0.994513701100534,-8.31999999998821,0.930861579656563,-4.15999999999411,1,0
428d999999990540,2.6999999999986,0.991007453678093,-6.28999999999242,0.991007453678092,0.0179042267544633,2.6999999999986,1,0.995503726839046,-9.17999999998765,0.937026643942921,-4.58999999999383,1,0
0f5a666666660640,2.7999999999986,0.992631520201108,-6.83999999999214,0.992631520201107,0.0146826651032385,2.7999999999986,1,0.996315760100554,-10.0799999999871,0.942675824101056,-5.03999999999355,1,0
dc26333333330740,2.8999999999986,0.993963167350566,-7.40999999999186,0.993963167350566,0.0120372219504302,2.8999999999986,1,0.996981583675283,-11.0199999999865,0.947846436921513,-5.50999999999327,1,0
a9f3ffffffff0740,2.9999999999986,0.995054753686716,-7.99999999999158,0.995054753686717,0.00986603716546774,2.9999999999986,1,0.997527376843358,-11.999999999986,0.95257412682237,-5.99999999999299,1,0
76c0cccccccc0840,3.0999999999986,0.995949359221889,-8.6099999999913,0.995949359221889,0.00808487386550891,3.0999999999986,1,0.997974679610945,-13.0199999999854,0.956892745058856,-6.50999999999271,1,0
438d999999990940,3.1999999999986,0.996682397839642,-9.23999999999102,0.996682397839642,0.00662419783662186,3.1999999999986,1,0.998341198919821,-14.0799999999849,0.960834277203183,-7.03999999999243,1,0
105a666666660a40,3.2999999999986,0.997282960099134,-9.88999999999074,0.997282960099134,0.00542669749590816,3.2999999999986,1,0.998641480049567,-15.1799999999843,0.964428810727316,-7.58999999999215,1,0
dd26333333330b40,3.3999999999986,0.997774927934273,-10.5599999999905,0.997774927934273,0.00444519318575608,3.3999999999986,1,0.998887463967137,-16.3199999999837,0.967704535301506,-8.15999999999187,1,0
aaf3ffffffff0b40,3.4999999999986,0.998177897611193,-11.2499999999902,0.998177897611194,0.0036408847204975,3.4999999999986,1,0.999088948805597,-17.4999999999832,0.970687769248604,-8.74999999999159,1,0
77c0cccccccc0c40,3.5999999999986,0.998507942332322,-11.9599999999899,0.998507942332323,0.00298188909927148,3.5999999999986,1,0.999253971166161,-18.7199999999826,0.973403006423098,-9.35999999999131,1,0
448d999999990d40,3.6999999999986,0.998778241281128,-12.6899999999896,0.998778241281128,0.00244202474337731,3.6999999999986,1,0.999389120640564,-19.9799999999821,0.975872978582298,-9.98999999999103,1,0
115a666666660e40,3.7999999999986,0.998999597785838,-13.4399999999893,0.998999597785838,0.00199980362373376,3.7999999999986,1,0.999499798892919,-21.2799999999815,0.97811872906384,-10.6399999999907,1,0
de26333333330f40,3.8999999999986,0.999180865670026,-14.2099999999891,0.999180865670026,0.00163759767889825,3.8999999999986,1,0.999590432835013,-22.6199999999809,0.980159694265895,-11.3099999999905,1,0
abf3ffffffff0f40,3.9999999999986,0.999329299739065,-14.9999999999888,0.999329299739065,0.00134095068302965,3.9999999999986,1,0.999664649869533,-23.9999999999804,0.982013790037884,-11.9999999999902,1,0
3c60666666661040,4.0999999999986,0.999450843687796,-15.8099999999885,0.999450843687796,0.00109801105175318,4.0999999999986,1,0.999725421843898,-25.4199999999798,0.983697500628537,-12.7099999999899,1,0
a2c6cccccccc1040,4.1999999999986,0.999550366459532,-16.6399999999882,0.999550366459532,0.000899064910614989,4.1999999999986,1,0.999775183229766,-26.8799999999792,0.985225968306707,-13.4399999999896,1,0
082d333333331140,4.2999999999986,0.999631856190072,-17.4899999999879,0.999631856190072,0.000736152089990973,4.2999999999986,1,0.999815928095036,-28.3799999999787,0.986613082172317,-14.1899999999893,1,0
6e93999999991140,4.3999999999986,0.99969857928388,-18.3599999999877,0.99969857928388,0.000602750577792615,4.3999999999986,1,0.99984928964194,-29.9199999999781,0.987871565015709,-14.9599999999891,1,0
d4f9ffffffff1140,4.4999999999986,0.999753210848027,-19.2499999999874,0.999753210848027,0.00049351739906078,4.4999999999986,1,0.999876605424013,-31.4999999999775,0.989013057369392,-15.7499999999888,1,0
3a60666666661240,4.5999999999986,0.999797941612184,-20.1599999999871,0.999797941612184,0.000404075948040139,4.5999999999986,1,0.999898970806092,-33.119999999977,0.990048198133082,-16.5599999999885,1,0
a0c6cccccccc1240,4.6999999999986,0.999834565554296,-21.0899999999868,0.999834565554296,0.000330841522851769,4.6999999999986,1,0.999917282777148,-34.7799999999764,0.99098670134714,-17.3899999999882,1,0
062d333333331340,4.7999999999986,0.99986455170076,-22.0399999999865,0.99986455170076,0.000270878252238075,4.7999999999986,1,0.99993227585038,-36.4799999999758,0.991837428846829,-18.2399999999879,1,0
6c93999999991340,4.8999999999986,0.999889102950554,-23.0099999999862,0.999889102950554,0.000221781800736227,4.8999999999986,1,0.999944551475277,-38.2199999999753,0.992608458655708,-19.1099999999876,1,0
d2f9ffffffff1340,4.99999999999859,0.999909204262595,-23.9999999999859,0.999909204262595,0.000181583230944317,4.99999999999859,1,0.999954602131297,-39.9999999999747,0.993307149075706,-19.9999999999874,1,0
3860666666661440,5.09999999999859,0.999925662125794,-25.0099999999857,0.999925662125794,0.000148670222292434,5.09999999999859,1,0.999962831062897,-41.8199999999741,0.993940198508407,-20.9099999999871,1,0
9ec6cccccccc1440,5.19999999999859,0.999939136886199,-26.0399999999854,0.999939136886199,0.000121722523283982,5.19999999999859,1,0.999969568443099,-43.6799999999736,0.994513701100542,-21.8399999999868,1,0
042d333333331540,5.29999999999859,0.999950169222121,-27.0899999999851,0.999950169222121,9.96590726515759E-05,5.29999999999859,1,0.99997508461106,-45.579999999973,0.995033198349936,-22.7899999999865,1,0
6a93999999991540,5.39999999999859,0.99995920182544,-28.1599999999848,0.99995920182544,8.15946846288676E-05,5.39999999999859,1,0.99997960091272,-47.5199999999724,0.995503726839052,-23.7599999999862,1,0
d0f9ffffffff1540,5.49999999999859,0.999966597156304,-29.2499999999845,0.999966597156304,6.68045716426017E-05,5.49999999999859,1,0.999983298578152,-49.4999999999719,0.995929862284098,-24.7499999999859,1,0
3660666666661640,5.59999999999859,0.999972651981831,-30.3599999999842,0.999972651981831,5.46952884244551E-05,5.59999999999859,1,0.999986325990915,-51.5199999999713,0.996315760100559,-25.7599999999856,1,0
9cc6cccccccc1640,5.69999999999859,0.99997760928099,-31.489999999984,0.99997760928099,4.47809366762814E-05,5.69999999999859,1,0.999988804640495,-53.5799999999707,0.996665192692582,-26.7899999999854,1,0
022d333333331740,5.79999999999859,0.99998166799256,-32.6399999999837,0.99998166799256,3.66636788170198E-05,5.79999999999859,1,0.99999083399628,-55.6799999999702,0.996981583675287,-27.8399999999851,1,0
6893999999991740,5.89999999999859,0.999984990996806,-33.8099999999834,0.999984990996806,3.00177811183477E-05,5.89999999999859,1,0.999992495498403,-57.8199999999696,0.997268039236985,-28.9099999999848,1,0
cef9ffffffff1740,5.99999999999859,0.999987711650796,-34.9999999999831,0.999987711650795,2.45765474054019E-05,5.99999999999859,1,0.999993855825398,-59.999999999969,0.997527376843362,-29.9999999999845,1,0
3460666666661840,6.09999999999859,0.999989939139396,-36.2099999999828,0.999989939139396,2.01216199861611E-05,6.09999999999859,1,0.999994969569698,-62.2199999999684,0.99776215147872,-31.1099999999842,1,0
9ac6cccccccc1840,6.19999999999859,0.99999176285651,-37.4399999999825,0.99999176285651,1.64742191288441E-05,6.19999999999859,1,0.999995881428255,-64.4799999999679,0.997974679610947,-32.2399999999839,1,0
002d333333331940,6.29999999999859,0.999993255992273,-38.6899999999822,0.999993255992273,1.34879699731609E-05,6.29999999999859,1,0.999996627996136,-66.7799999999673,0.998167061057505,-33.3899999999836,1,0
6693999999991940,6.39999999999859,0.999994478470099,-39.959999999982,0.999994478470099,1.10430293135109E-05,6.39999999999859,1,0.99999723923505,-69.1199999999667,0.998341198919823,-34.5599999999834,1,0
ccf9ffffffff1940,6.49999999999859,0.999995479351404,-41.2499999999817,0.999995479351404,9.04127675537607E-06,6.49999999999859,1,0.999997739675702,-71.4999999999662,0.998498817743261,-35.7499999999831,1,0
3260666666661a40,6.59999999999859,0.999996298804454,-42.5599999999814,0.999996298804454,7.40237739262623E-06,6.59999999999859,1,0.999998149402227,-73.9199999999656,0.998641480049569,-36.9599999999828,1,0
98c6cccccccc1a40,6.69999999999859,0.999996969716367,-43.8899999999811,0.999996969716367,6.0605580833384E-06,6.69999999999859,1,0.999998484858183,-76.379999999965,0.998770601378721,-38.1899999999825,1,0
fe2c333333331b40,6.79999999999859,0.999997519012918,-45.2399999999808,0.999997519012918,4.96196800923942E-06,6.79999999999859,1,0.999998759506459,-78.8799999999644,0.998887463967138,-39.4399999999822,1,0
6493999999991b40,6.89999999999859,0.999997968739121,-46.6099999999805,0.999997968739121,4.06251763197573E-06,6.89999999999859,1,0.999998984369561,-81.4199999999639,0.998993229179913,-40.7099999999819,1,0
caf9ffffffff1b40,6.99999999999859,0.999998336943944,-47.9999999999802,0.999998336943945,3.32610934491048E-06,6.99999999999859,1,0.999999168471972,-83.9999999999633,0.999088948805598,-41.9999999999816,1,0
3060666666661c40,7.09999999999859,0.999998638404658,-49.4099999999799,0.999998638404658,2.72318882971322E-06,7.09999999999859,1,0.999999319202329,-86.6199999999627,0.999175575313601,-43.3099999999814,1,0
96c6cccccccc1c40,7.19999999999859,0.999998885219883,-50.8399999999797,0.999998885219883,2.22955899161403E-06,7.19999999999859,1,0.999999442609941,-89.2799999999621,0.999253971166162,-44.6399999999811,1,0
fc2c333333331d40,7.29999999999859,0.999999087295143,-52.2899999999794,0.999999087295143,1.82540888110606E-06,7.29999999999859,1,0.999999543647571,-91.9799999999616,0.999324917269366,-45.9899999999808,1,0
6293999999991d40,7.39999999999859,0.999999252740403,-53.7599999999791,0.999999252740403,1.49451863516431E-06,7.39999999999859,1,0.999999626370201,-94.719999999961,0.999389120640565,-47.3599999999805,1,0
c8f9ffffffff1d40,7.49999999999859,0.999999388195546,-55.2499999999788,0.999999388195546,1.22360853340127E-06,7.49999999999859,1,0.999999694097773,-97.4999999999604,0.999447221363076,-48.7499999999802,1,0
2e60666666661e40,7.59999999999859,0.999999499096851,-56.7599999999785,0.999999499096851,1.00180604712589E-06,7.59999999999859,1,0.999999749548426,-100.31999999996,0.99949979889292,-50.1599999999799,1,0
94c6cccccccc1e40,7.69999999999859,0.999999589895169,-58.2899999999782,0.999999589895169,8.20209493875112E-07,7.69999999999859,1,0.999999794947585,-103.179999999959,0.999547377776759,-51.5899999999796,1,0
fa2c333333331f40,7.79999999999859,0.99999966423455,-59.8399999999779,0.999999664234551,6.71530786523272E-07,7.79999999999859,1,0.999999832117275,-106.079999999959,0.999590432835013,-53.0399999999793,1,0
6093999999991f40,7.89999999999858,0.999999725098492,-61.4099999999776,0.999999725098492,5.49802940028427E-07,7.89999999999858,1,0.999999862549246,-109.019999999958,0.999629393859373,-54.5099999999791,1,0
c6f9ffffffff1f40,7.99999999999858,0.999999774929676,-62.9999999999773,0.999999774929676,4.50140597565004E-07,7.99999999999858,1,0.999999887464838,-111.999999999958,0.999664649869533,-55.9999999999788,1,0
1630333333332040,8.09999999999858,0.999999815728,-64.6099999999771,0.999999815728,3.68543965471346E-07,8.09999999999858,1,0.999999907864,-115.019999999957,0.999696552969971,-57.5099999999785,1,0
4963666666662040,8.19999999999858,0.999999849130844,-66.2399999999768,0.999999849130844,3.01738288471619E-07,8.19999999999858,1,0.999999924565422,-118.079999999956,0.999725421843898,-59.0399999999782,1,0
7c96999999992040,8.29999999999858,0.999999876478781,-67.8899999999765,0.999999876478781,2.47042422908931E-07,8.29999999999858,1,0.99999993823939,-121.179999999956,0.99975154491816,-60.5899999999779,1,0
afc9cccccccc2040,8.39999999999858,0.999999898869378,-69.5599999999762,0.999999898869378,2.02261233479188E-07,8.39999999999858,1,0.999999949434689,-124.319999999955,0.999775183229766,-62.1599999999776,1,0
e2fcffffffff2040,8.49999999999858,0.999999917201249,-71.2499999999759,0.999999917201249,1.6559749504061E-07,8.49999999999858,1,0.999999958600624,-127.499999999955,0.999796573021945,-63.7499999999773,1,0
1530333333332140,8.59999999999858,0.999999932210116,-72.9599999999756,0.999999932210116,1.35579763857324E-07,8.59999999999858,1,0.999999966105058,-130.719999999954,0.999815928095036,-65.359999999977,1,0
4863666666662140,8.69999999999858,0.999999944498337,-74.6899999999753,0.999999944498337,1.11003323529076E-07,8.69999999999858,1,0.999999972249168,-133.979999999953,0.999833441935223,-66.9899999999767,1,0
7b96999999992140,8.79999999999858,0.999999954559081,-76.439999999975,0.999999954559081,9.08818355814579E-08,8.79999999999858,1,0.999999977279541,-137.279999999953,0.99984928964194,-68.6399999999765,1,0
aec9cccccccc2140,8.89999999999858,0.999999962796122,-78.2099999999747,0.999999962796122,7.44077542996162E-08,8.89999999999858,1,0.999999981398061,-140.619999999952,0.99986362967292,-70.3099999999762,1,0
e1fcffffffff2140,8.99999999999858,0.999999969540041,-79.9999999999744,0.999999969540041,6.09199171234052E-08,8.99999999999858,1,0.999999984770021,-143.999999999952,0.999876605424014,-71.9999999999759,1,0
1430333333332240,9.09999999999858,0.999999975061495,-81.8099999999742,0.999999975061495,4.98770098992874E-08,9.09999999999858,1,0.999999987530747,-147.419999999951,0.99988834665937,-73.7099999999756,1,0
4763666666662240,9.19999999999858,0.999999979582079,-83.6399999999739,0.999999979582079,4.08358420607234E-08,9.19999999999858,1,0.999999989791039,-150.879999999951,0.999898970806092,-75.4399999999753,1,0
7a96999999992240,9.29999999999858,0.99999998328322,-85.4899999999736,0.99999998328322,3.3433559846692E-08,9.29999999999858,1,0.99999999164161,-154.37999999995,0.999908584126148,-77.189999999975,1,0
adc9cccccccc2240,9.39999999999858,0.999999986313458,-87.3599999999733,0.999999986313458,2.73730837143069E-08,9.39999999999858,1,0.999999993156729,-157.919999999949,0.999917282777148,-78.9599999999747,1,0
e0fcffffffff2240,9.49999999999858,0.999999988794407,-89.249999999973,0.999999988794407,2.24111854990821E-08,9.49999999999858,1,0.999999994397204,-161.499999999949,0.999925153772489,-80.7499999999744,1,0
1330333333332340,9.59999999999858,0.999999990825637,-91.1599999999727,0.999999990825637,1.83487268183044E-08,9.59999999999858,1,0.999999995412818,-165.119999999948,0.99993227585038,-82.5599999999741,1,0
4663666666662340,9.69999999999858,0.999999992488667,-93.0899999999724,0.999999992488666,1.50226669509556E-08,9.69999999999858,1,0.999999996244333,-168.779999999948,0.999938720260383,-84.3899999999738,1,0
7996999999992340,9.79999999999858,0.99999999385024,-95.0399999999721,0.99999999385024,1.22995194427423E-08,9.79999999999858,1,0.99999999692512,-172.479999999947,0.999944551475277,-86.2399999999735,1,0
acc9cccccccc2340,9.89999999999858,0.999999994965003,-97.0099999999718,0.999999994965002,1.00699948270794E-08,9.89999999999858,1,0.999999997482501,-176.219999999947,0.999949827835316,-88.1099999999733,1,0
dffcffffffff2340,9.99999999999858,0.999999995877693,-98.9999999999716,0.999999995877693,8.24461445579086E-09,9.99999999999858,1,0.999999997938846,-179.999999999946,0.999954602131298,-89.999999999973,1,0
1230333333332440,10.0999999999986,0.99999999662494,-101.009999999971,0.99999999662494,6.75011940727128E-09,10.0999999999986,1,0.99999999831247,-183.819999999945,0.999958922132235,-91.9099999999727,1,0
4563666666662440,10.1999999999986,0.999999997236735,-103.039999999971,0.999999997236735,5.52653034906262E-09,10.1999999999986,1,0.999999998618367,-187.679999999945,0.999962831062897,-93.8399999999724,1,0
7896999999992440,10.2999999999986,0.99999999773763,-105.089999999971,0.99999999773763,4.52474035686279E-09,10.2999999999986,1,0.999999998868815,-191.579999999944,0.999966368035961,-95.7899999999721,1,0
abc9cccccccc2440,10.3999999999986,0.999999998147728,-107.15999999997,0.999999998147728,3.70454408137583E-09,10.3999999999986,1,0.999999999073864,-195.519999999944,0.999969568443099,-97.7599999999718,1,0
defcffffffff2440,10.4999999999986,0.999999998483488,-109.24999999997,0.999999998483488,3.03302416657379E-09,10.4999999999986,1,0.999999999241744,-199.499999999943,0.999972464308885,-99.7499999999715,1,0
1130333333332540,10.5999999999986,0.999999998758385,-111.35999999997,0.999999998758385,2.48323016068531E-09,10.5999999999986,1,0.999999999379192,-203.519999999942,0.99997508461106,-101.759999999971,1,0
4463666666662540,10.6999999999986,0.999999998983451,-113.48999999997,0.999999998983451,2.03309689998143E-09,10.6999999999986,1,0.999999999491726,-207.579999999942,0.99997745557035,-103.789999999971,1,0
7796999999992540,10.7999999999986,0.99999999916772,-115.639999999969,0.999999999167721,1.66455895630903E-09,10.7999999999986,1,0.99999999958386,-211.679999999941,0.99997960091272,-105.839999999971,1,0
aac9cccccccc2540,10.8999999999986,0.999999999318587,-117.809999999969,0.999999999318587,1.3628256080472E-09,10.8999999999986,1,0.999999999659294,-215.819999999941,0.999981542106704,-107.90999999997,1,0
ddfcffffffff2540,10.9999999999986,0.999999999442106,-119.999999999969,0.999999999442106,1.11578723652826E-09,10.9999999999986,1,0.999999999721053,-219.99999999994,0.999983298578152,-109.99999999997,1,0
1030333333332640,11.0999999999986,0.999999999543235,-122.209999999968,0.999999999543235,9.1352932452997E-10,11.0999999999986,1,0.999999999771618,-224.21999999994,0.999984887904559,-112.10999999997,1,0
4363666666662640,11.1999999999986,0.999999999626033,-124.439999999968,0.999999999626033,7.4793455189317E-10,11.1999999999986,1,0.999999999813016,-228.479999999939,0.999986325990915,-114.239999999969,1,0
7696999999992640,11.2999999999986,0.999999999693821,-126.689999999968,0.999999999693821,6.12357018966049E-10,11.2999999999986,1,0.999999999846911,-232.779999999938,0.999987627228826,-116.389999999969,1,0
a9c9cccccccc2640,11.3999999999986,0.999999999749322,-128.959999999967,0.999999999749322,5.01355523318487E-10,11.3999999999986,1,0.999999999874661,-237.119999999938,0.999988804640495,-118.559999999969,1,0
dcfcffffffff2640,11.4999999999986,0.999999999794762,-131.249999999967,0.999999999794762,4.10475185185003E-10,11.4999999999986,1,0.999999999897381,-241.499999999937,0.999989870009019,-120.749999999969,1,0
0f30333333332740,11.5999999999986,0.999999999831966,-133.559999999967,0.999999999831966,3.36068657498845E-10,11.5999999999986,1,0.999999999915983,-245.919999999937,0.99999083399628,-122.959999999968,1,0
4263666666662740,11.6999999999986,0.999999999862425,-135.889999999967,0.999999999862425,2.75149745048317E-10,11.6999999999986,1,0.999999999931213,-250.379999999936,0.999991706249626,-125.189999999968,1,0
7596999999992740,11.7999999999986,0.999999999887363,-138.239999999966,0.999999999887363,2.25273557978241E-10,11.7999999999986,1,0.999999999943682,-254.879999999935,0.999992495498403,-127.439999999968,1,0
a8c9cccccccc2740,11.8999999999986,0.999999999907781,-140.609999999966,0.999999999907781,1.84438389775848E-10,11.8999999999986,1,0.99999999995389,-259.419999999935,0.999993209641302,-129.709999999967,1,0
dbfcffffffff2740,11.9999999999986,0.999999999924497,-142.999999999966,0.999999999924497,1.51005381760194E-10,11.9999999999986,1,0.999999999962249,-263.999999999934,0.999993855825398,-131.999999999967,1,0
0e30333333332840,12.0999999999986,0.999999999938184,-145.409999999965,0.999999999938184,1.23632749929044E-10,12.0999999999986,1,0.999999999969092,-268.619999999934,0.999994440517667,-134.309999999967,1,0
4163666666662840,12.1999999999986,0.999999999949389,-147.839999999965,0.999999999949389,1.01221934455643E-10,12.1999999999986,1,0.999999999974694,-273.279999999933,0.999994969569698,-136.639999999967,1,0
7496999999992840,12.2999999999986,0.999999999958563,-150.289999999965,0.999999999958563,8.28735106256387E-11,12.2999999999986,1,0.999999999979282,-277.979999999932,0.999995448276255,-138.989999999966,1,0
a7c9cccccccc2840,12.3999999999986,0.999999999966074,-152.759999999964,0.999999999966074,6.7851091765255E-11,12.3999999999986,1,0.999999999983037,-282.719999999932,0.999995881428255,-141.359999999966,1,0
dafcffffffff2840,12.4999999999986,0.999999999972224,-155.249999999964,0.999999999972224,5.55517754584721E-11,12.4999999999986,1,0.999999999986112,-287.499999999931,0.999996273360716,-143.749999999966,1,0
0d30333333332940,12.5999999999986,0.999999999977259,-157.759999999964,0.999999999977259,4.54819469561629E-11,12.5999999999986,1,0.99999999998863,-292.319999999931,0.999996627996136,-146.159999999965,1,0
4063666666662940,12.6999999999986,0.999999999981381,-160.289999999964,0.999999999981381,3.72374686830256E-11,12.6999999999986,1,0.999999999990691,-297.17999999993,0.999996948883751,-148.589999999965,1,0
7396999999992940,12.7999999999986,0.999999999984756,-162.839999999963,0.999999999984756,3.04874607776742E-11,12.7999999999986,1,0.999999999992378,-302.07999999993,0.99999723923505,-151.039999999965,1,0
a6c9cccccccc2940,12.8999999999986,0.999999999987519,-165.409999999963,0.99999999998752,2.49610217220096E-11,12.8999999999986,1,0.99999999999376,-307.019999999929,0.999997501955914,-153.509999999964,1,0
d9fcffffffff2940,12.9999999999986,0.999999999989782,-167.999999999963,0.999999999989782,2.04363561121031E-11,12.9999999999986,1,0.999999999994891,-311.999999999928,0.999997739675702,-155.999999999964,1,0
0c30333333332a40,13.0999999999986,0.999999999991634,-170.609999999962,0.999999999991634,1.6731873229863E-11,13.0999999999986,1,0.999999999995817,-317.019999999928,0.999997954773558,-158.509999999964,1,0
3f63666666662a40,13.1999999999986,0.99999999999315,-173.239999999962,0.99999999999315,1.36988991699118E-11,13.1999999999986,1,0.999999999996575,-322.079999999927,0.999998149402227,-161.039999999964,1,0
7296999999992a40,13.2999999999986,0.999999999994392,-175.889999999962,0.999999999994392,1.12157100337352E-11,13.2999999999986,1,0.999999999997196,-327.179999999927,0.999998325509594,-163.589999999963,1,0
a5c9cccccccc2a40,13.3999999999986,0.999999999995409,-178.559999999962,0.999999999995409,9.18264672223362E-12,13.3999999999986,1,0.999999999997704,-332.319999999926,0.999998484858183,-166.159999999963,1,0
d8fcffffffff2a40,13.4999999999986,0.999999999996241,-181.249999999961,0.999999999996241,7.51811526614965E-12,13.4999999999986,1,0.99999999999812,-337.499999999925,0.999998629042793,-168.749999999963,1,0
0b30333333332b40,13.5999999999986,0.999999999996922,-183.959999999961,0.999999999996922,6.15531217358598E-12,13.5999999999986,1,0.999999999998461,-342.719999999925,0.999998759506459,-171.359999999962,1,0
3e63666666662b40,13.6999999999986,0.99999999999748,-186.689999999961,0.99999999999748,5.03954337131293E-12,13.6999999999986,1,0.99999999999874,-347.979999999924,0.999998877554895,-173.989999999962,1,0
7196999999992b40,13.7999999999986,0.999999999997937,-189.43999999996,0.999999999997937,4.12602913956608E-12,13.7999999999986,1,0.999999999998969,-353.279999999924,0.999998984369561,-176.639999999962,1,0
a4c9cccccccc2b40,13.8999999999986,0.999999999998311,-192.20999999996,0.999999999998311,3.3781069446599E-12,13.8999999999986,1,0.999999999999156,-358.619999999923,0.999999081019487,-179.309999999961,1,0
d7fcffffffff2b40,13.9999999999986,0.999999999998617,-194.99999999996,0.999999999998617,2.76576004278021E-12,13.9999999999986,1,0.999999999999309,-363.999999999922,0.999999168471972,-181.999999999961,1,0
0a30333333332c40,14.0999999999986,0.999999999998868,-197.809999999959,0.999999999998868,2.264412802659E-12,14.0999999999986,1,0.999999999999434,-369.419999999922,0.999999247602267,-184.709999999961,1,0
3d63666666662c40,14.1999999999986,0.999999999999073,-200.639999999959,0.999999999999073,1.85394439920081E-12,14.1999999999986,1,0.999999999999537,-374.879999999921,0.999999319202329,-187.439999999961,1,0
7096999999992c40,14.2999999999986,0.999999999999241,-203.489999999959,0.999999999999241,1.51788129412264E-12,14.2999999999986,1,0.999999999999621,-380.379999999921,0.999999383988753,-190.18999999996,1,0
