,dim_1,dim_2,label:class
sample_9077,-0.14710684139681202,-0.9121975280437686,8
sample_9078,-1.1307207653882687,4.07852809529131,7
sample_9079,-0.03560560190526108,-1.1564635349699541,3
sample_9080,-0.3673978593963114,-0.31323177029357735,8
sample_9081,1.1681493001049708,-2.401183584861434,3
sample_9082,0.3414884205381154,4.439219494420728,9
sample_9083,-2.176342935418835,4.884754325440131,7
sample_9084,-0.11255107697821778,-7.0033696542191,0
sample_9085,1.4779188003846073,-1.3603679395251989,5
sample_9086,-5.276361986787751,1.4828376078469405,1
sample_9087,-1.1160037633233928,3.7895556145350273,7
sample_9088,2.37567908031651,-5.672168073652741,2
sample_9089,-0.23636314967744274,-1.110462321725824,8
sample_9090,0.09540169103808842,-1.8998787560989918,3
sample_9091,-2.6445021790398413,-6.714013704946524,6
sample_9092,0.3543365350372274,5.623123830471879,4
sample_9093,2.407376267980925,-5.3569394898053275,2
sample_9094,1.6373994109888017,-0.41000800290154593,5
sample_9095,-3.3260880348362365,-5.683175219380186,6
sample_9096,-3.259366788013652,-5.615129059205088,6
sample_9097,1.7077597298448681,-1.6142856299747088,5
sample_9098,-2.2519908073348396,4.0433761160569786,7
sample_9099,1.0690555176197034,-2.697762848162229,2
sample_9100,-0.6804437995246694,-0.5389059280499892,8
sample_9101,1.9309396629034885,4.875498752051092,4
sample_9102,0.6346182824532739,-6.875521744392832,0
sample_9103,-1.628119573573023,5.0076933358187254,7
sample_9104,-5.635576389636145,-0.026669472313759518,1
sample_9105,-6.025712726911303,0.7388141497953828,2
sample_9106,2.89384009651281,-4.938113615998643,2
sample_9107,-6.1175567064850735,0.2638658721427524,1
sample_9108,0.7762816710096253,-1.7132383625077823,3
sample_9109,-1.393607063670934,6.137623983045426,4
sample_9110,0.42166858527859213,5.8467590800580815,4
sample_9111,-6.160898136603437,0.9184377405852081,1
sample_9112,1.8034510634077372,0.42104996406202533,5
sample_9113,-1.1865247428607053,-0.958930177836548,8
sample_9114,-3.241086995357626,-4.991600999002225,6
sample_9115,-0.1581709431011784,4.7096023380512895,9
sample_9116,-1.2366003325385109,4.140516831234906,7
sample_9117,1.9549572890712346,4.770721715841281,4
sample_9118,-1.6374589660994683,-0.5575702272460189,8
sample_9119,2.050774525000152,4.189645523090502,9
sample_9120,-0.38933230218480896,4.586573877172568,9
sample_9121,-2.980385024108677,-4.259025925669377,6
sample_9122,-5.833065582059396,0.8224056792942696,1
sample_9123,-0.08552335076015802,4.798365611035508,9
sample_9124,-3.155451150143195,-6.105283763988894,6
sample_9125,1.773153941746923,-1.623911702425543,5
sample_9126,-1.1813803341797833,-0.441031319053287,8
sample_9127,-3.4431400466922715,-4.603957625600033,6
sample_9128,-0.3140818568406429,4.874491493668971,9
sample_9129,0.7690556048249811,4.719126991205905,9
sample_9130,0.738890548772046,4.5139808068874725,9
sample_9131,-5.783377198771516,1.8997057759991225,1
sample_9132,0.4193663977668869,-7.564183621794756,0
sample_9133,-0.718500867125767,5.43704113086831,9
sample_9134,-5.876617529921848,0.39304412681857404,1
sample_9135,-0.33553606202526476,-0.5961144616263676,8
sample_9136,0.29672961311908463,-6.2510418827667875,2
sample_9137,-5.516360859274681,1.096336283883177,1
sample_9138,0.5393247917114645,5.898257812892532,4
sample_9139,1.6091284812710285,0.3221197570828181,5
sample_9140,-0.12768242776400437,6.371328139627134,4
sample_9141,1.1259278762632257,-2.307800994176206,3
sample_9142,-0.08187673084704164,5.025379468248307,3
sample_9143,-0.11834456180322302,-8.192665773993438,0
sample_9144,-2.097437897865387,4.09477873595413,7
sample_9145,-2.5360166020229755,-5.578564543731424,6
sample_9146,-0.419106283023794,6.133929464777939,4
sample_9147,1.073224637734581,-2.491865958104952,3
sample_9148,-3.199575014220789,-5.850483486243337,4
sample_9149,1.4445840445526184,5.579162193932071,4
sample_9150,-0.2373199729528432,6.714832475317345,4
sample_9151,0.8122911705053832,4.285362143660801,9
sample_9152,0.789103407872815,-7.385094731112545,0
sample_9153,1.1168286163049996,-1.421359128031277,8
sample_9154,0.09319209070102889,-2.744401118682545,3
sample_9155,-0.5273692984875302,-0.2814425478589195,8
sample_9156,-1.5135241138903135,-0.7782931886458703,8
sample_9157,-2.918304456657758,-6.1724215246089305,6
sample_9158,-1.6346510267834717,5.072957811839349,7
sample_9159,-0.6389526697827373,-8.152959484181144,0
sample_9160,2.811985812623293,0.8509281419682079,5
sample_9161,2.6536517440230396,0.6021471047844706,5
sample_9162,-5.578560832160655,1.0994468697718605,1
sample_9163,-2.928324515083562,5.490008236669098,7
sample_9164,1.7198643560366178,0.38140874181183626,5
sample_9165,-5.070740271397018,1.8123786743451782,8
sample_9166,-1.5043456122251615,-0.6277598228602623,8
sample_9167,0.19262633627564413,-7.519326757814786,0
sample_9168,0.8968255848008129,4.49046791305536,9
sample_9169,0.8852197897596977,-2.075536747835267,3
sample_9170,2.2753331472828076,-5.3888334711703925,2
sample_9171,1.662861406664303,-1.1405122941854742,5
sample_9172,2.0751081963643463,0.21269095548838152,5
sample_9173,2.0945914464351776,4.838592299328048,4
sample_9174,-5.653677423137738,1.1900309912606448,1
sample_9175,-2.5935849364895813,-6.423807639625731,6
sample_9176,-5.961979147756735,0.6674005898623411,1
sample_9177,1.1288198993817653,4.612201009908791,9
sample_9178,-2.963074878508005,-6.51766439930663,6
sample_9179,0.6338027287598377,-1.1026813093648684,8
sample_9180,2.305151945669491,-5.668863183807759,2
sample_9181,0.4726226555714341,-3.0599289891730925,3
sample_9182,-5.805242468964472,0.9151707870088436,1
sample_9183,0.8193189578212466,-2.004715683678591,3
sample_9184,1.8027042967779139,-2.268872548196261,3
sample_9185,0.5327035677941502,-1.773942894414363,3
sample_9186,-0.7571831326434254,-0.4919436672763759,8
sample_9187,2.3443401842045604,-4.43375853991443,2
sample_9188,-3.2980724894056928,-4.778774511092562,6
sample_9189,-2.8705772287762006,4.8909534413563,7
sample_9190,0.6036403102004575,5.056638250195306,4
sample_9191,0.11595047934669388,4.8444122105580245,4
sample_9192,1.413722127224733,4.344667780619597,9
sample_9193,0.5686161960383748,-2.7760092661364717,3
sample_9194,1.4033570201478982,-5.945515865249475,2
sample_9195,-0.6507574944220766,-7.494521590818187,0
sample_9196,-0.00914812007471334,-7.496572497991874,0
sample_9197,-0.4582418767618163,-8.009613664027365,0
sample_9198,0.3091236841838484,-7.727502401104188,0
sample_9199,-1.725946246776206,3.810827548051862,7
sample_9200,-5.4704830194035425,1.1773783689781023,1
sample_9201,-1.6644709099661505,4.5136884546901985,7
sample_9202,-3.395614994294978,-5.288680863439038,6
sample_9203,-2.646842445753069,-7.086153394416725,6
sample_9204,2.320085549866384,-5.557686918416024,2
sample_9205,-0.2395896413749999,-8.377727878753127,0
sample_9206,1.681625965366095,0.17330106415100036,5
sample_9207,-3.1472085029479273,-5.3054360799733775,6
sample_9208,1.6605852962462047,-0.6353054729608273,5
sample_9209,0.6125236232746875,-0.7969476625685818,8
sample_9210,-0.10558853325530355,-7.4182082651736545,0
sample_9211,-2.8099754667263404,-6.575730306093411,6
sample_9212,3.526182942116423,-4.802794526947238,2
sample_9213,2.4409593922359445,-4.538817293001921,2
sample_9214,-0.6175116326161205,-0.6298269871435288,8
sample_9215,-1.7403213108121975,4.312803838125809,7
sample_9216,0.11000875341065965,-6.573379648661624,0
sample_9217,-5.340008215226514,0.7180313110570833,4
sample_9218,-3.353521611209435,-5.1980750912870555,6
sample_9219,2.9628802785473742,-4.570470131203731,2
sample_9220,-0.022881720938053872,-0.8122273273944692,8
sample_9221,-1.0544195908267622,6.1858330213677,8
sample_9222,-5.965179029231984,0.7502187611137661,1
sample_9223,-0.566993796218314,-6.885902367564252,0
sample_9224,-1.1784426060723827,4.300889938678677,7
sample_9225,-2.6598798735053246,5.313978991143351,7
sample_9226,0.5516495223916814,4.793042260869098,9
sample_9227,1.1891835249184735,-1.7260666468508732,3
sample_9228,-5.466056289608816,1.5836490199797837,1
sample_9229,1.6541629308626138,0.23776479431627748,5
sample_9230,0.9658585080953104,4.502618616617508,9
sample_9231,0.3768550440145053,-2.9458814459471188,3
sample_9232,2.489211412868069,-4.941449982797944,2
sample_9233,1.6999484095607074,-0.19548817608162622,5
sample_9234,-3.415819739534554,-5.085551815760809,6
sample_9235,-0.7892715723201323,-1.08030734663298,8
sample_9236,-2.2613193390612363,3.957928720638142,7
sample_9237,1.6435668232174765,-0.26966495954691744,5
sample_9238,-3.283596082542163,-5.415754511838277,6
sample_9239,0.44357954551407797,4.408959293898638,9
sample_9240,-3.0764887468140762,-5.82770688165357,6
sample_9241,-5.6113620584926425,0.4137430052929343,1
sample_9242,-5.155622809834387,-0.33816625664637107,8
sample_9243,3.2236221694811658,-5.360543180986183,2
sample_9244,-2.4527572905910495,5.097499626415711,7
sample_9245,-2.891917427158564,-6.723925722909854,6
sample_9246,0.02672241700308735,5.991018691266667,4
sample_9247,2.5302100437935793,-4.881720261893607,2
sample_9248,0.14209253955565093,4.923900615136195,9
sample_9249,1.7075210717508538,-3.641312125130889,2
sample_9250,1.966649308401048,-5.701679639990105,2
sample_9251,-0.019582970120381564,-0.678703152038764,8
sample_9252,-5.838174792935354,1.2372613773505763,1
sample_9253,2.3761930523094246,-5.414857914592863,2
sample_9254,0.34247264776045844,-2.2440222200002427,3
sample_9255,-3.0895787573030953,-5.17174356960131,6
sample_9256,0.04398426305525002,-1.4920554448823469,3
sample_9257,0.15585485414153988,-0.9622597164718679,1
sample_9258,0.1715739736671322,-7.277101856620001,0
sample_9259,1.930955719369085,-6.596039649591137,2
sample_9260,1.8139403561289098,0.021813937779000273,5
sample_9261,-5.389532471639784,2.152729620983337,1
sample_9262,2.3405272454380497,0.6856387253560128,5
sample_9263,-3.171022454870982,-6.25561823851736,6
sample_9264,-1.412965655470325,4.208343318970488,7
sample_9265,-5.418603038408151,1.5555968637660942,1
sample_9266,0.5627780212718454,4.744998430855361,9
sample_9267,-0.632059996394985,-0.20730784298541366,2
sample_9268,-1.5888709446874008,4.172467636043213,7
sample_9269,0.6328079649830872,-1.6800690437383266,3
sample_9270,0.13859455338242793,-6.8017369398247025,0
sample_9271,-1.6765922543415235,3.977996519508892,7
sample_9272,2.5672232659412066,-4.615681966448007,2
sample_9273,0.7985737430747728,-1.3963154089371268,3
sample_9274,-1.2619970786494425,4.152800177276655,7
sample_9275,-1.835566337591075,4.209988077045397,7
sample_9276,0.6315381746891745,4.85488280437661,9
sample_9277,-1.0473980401492329,5.848747869991852,7
sample_9278,-5.889017766783432,0.7976426544885074,1
sample_9279,1.317512014014944,-1.9386840104083933,3
sample_9280,0.16743987179265865,-0.5742385648272925,3
sample_9281,-3.1508122345249063,-5.0324551954553485,6
sample_9282,-3.385695426644302,-5.105842923623852,6
sample_9283,1.1769548676220316,4.932771713608253,4
sample_9284,-1.5527005125800417,4.278127731784595,7
sample_9285,2.579061413154656,-4.849998458101396,2
sample_9286,-0.998353542639627,-0.9582330771658141,8
sample_9287,-1.308753841937664,3.9335405439608926,7
sample_9288,-0.13836707123475614,-6.132979295330491,0
sample_9289,-5.449097046742972,0.827978200613326,1
sample_9290,0.5209344966188381,-0.9482633825819505,3
sample_9291,-2.197230755169577,-4.783923547865028,9
sample_9292,1.596335532041619,0.4904367391893224,5
sample_9293,-5.919858017976434,0.9014088909635256,1
sample_9294,0.12417506687247072,-2.0600601807499253,3
sample_9295,-2.494349013078394,4.473330741225809,3
sample_9296,-3.4309792009691376,-5.0083683431673345,6
sample_9297,0.33396340420751947,-7.925256414041091,0
sample_9298,0.5338212957785758,-7.369050418104099,0
sample_9299,-6.144902908746901,-0.5077356336307747,1
sample_9300,-5.435685579647275,-0.25336368193553205,1
sample_9301,1.291885870557585,-2.3773906209980233,3
sample_9302,2.2630901444541807,-5.9778518662240145,2
sample_9303,2.933009529045223,0.44872189220025366,3
sample_9304,0.7760687410833325,-1.6866506118557407,3
sample_9305,0.3631158773209857,4.291434691773073,9
sample_9306,-2.5490731494913383,-6.357733639215194,6
sample_9307,1.9135304324087763,4.340515968441671,9
sample_9308,-1.3474075252362447,4.755746955906316,7
sample_9309,1.3428165465483906,4.3359399770583105,9
sample_9310,-1.5431468187610577,-0.5040452177393223,8
sample_9311,-0.27381853286121133,-8.176797572032022,0
sample_9312,-0.5155296239812746,5.870321399679643,9
sample_9313,-5.675768738615785,-0.07317826703372343,1
sample_9314,0.4486620673184332,-8.194014071657408,0
sample_9315,-0.5623871197588014,-0.7511325035043166,8
sample_9316,-6.025861944500575,-0.05132580878951579,1
sample_9317,-3.182928809352906,-5.319043547128519,6
sample_9318,2.273906178414508,-5.9979800724873265,2
sample_9319,2.1418994567311977,-3.8672656903198264,2
sample_9320,1.2006926533982347,-2.081681784933561,3
sample_9321,2.196372137316293,0.48990904999857554,5
sample_9322,1.3994407541330858,5.636474679233513,4
sample_9323,-0.33515613188758253,-7.10513790183382,0
sample_9324,2.992068940352789,0.7780273019957794,5
sample_9325,0.4805018862116083,-2.633257434523201,3
sample_9326,-2.6782682862916176,-4.43241223856609,6
sample_9327,1.6383752604769821,-1.1667443798287904,5
sample_9328,-1.350249494819057,4.043693198707666,7
sample_9329,1.6625265138905425,0.057194978911011454,5
sample_9330,0.6104874765683991,-8.000536695591215,0
sample_9331,1.6992920129176194,0.5134537351126446,5
sample_9332,-5.803379677127411,-1.13777111144613,1
sample_9333,-5.80557601033181,-0.8026946358080097,1
sample_9334,2.435941482483412,-5.850598848024953,2
sample_9335,-0.6079503769587037,-0.6554087209162228,8
sample_9336,1.5159723529888225,-2.5172444404606393,3
sample_9337,2.075720903883231,-1.7696081013655183,5
sample_9338,1.5587526663907638,5.609103936651827,4
sample_9339,-3.375582005718283,-5.334954253610421,6
sample_9340,2.9168286382436746,0.7420223496372119,5
sample_9341,1.9280159600158582,-2.027983724083454,5
sample_9342,-2.613514824835836,-5.337784187550755,6
sample_9343,0.24355503123283334,-7.348183651130005,0
sample_9344,-1.7377011178253612,4.993771227149646,7
sample_9345,0.891349344892946,-1.2145983452210685,5
sample_9346,-1.4309880972823847,-0.7254835732089738,8
sample_9347,1.766937459342752,4.469320139893021,9
sample_9348,-0.8710977521381025,6.34393808091907,9
sample_9349,-2.536827783002917,-6.724259076447573,4
sample_9350,-0.4944619574702762,-0.7649039825464093,8
sample_9351,-6.173558460921974,0.8358624622359804,1
sample_9352,-1.804539445692004,4.555316265279227,7
sample_9353,1.6082782583497488,-0.13165757978656456,5
sample_9354,0.44854064181750825,6.142510223577577,4
sample_9355,-5.369823097543172,1.4735914873266671,1
sample_9356,1.3904620529335852,-2.286077428861618,3
sample_9357,-1.6011029233527214,4.399729674926938,7
sample_9358,0.1748541180097904,5.474216291248928,9
sample_9359,-0.5659309248593917,-0.5585883222707205,8
sample_9360,-0.15722251425830341,-1.0180181384020597,8
sample_9361,2.634097859659141,-5.2340729240418655,2
sample_9362,-0.7829749790868498,-0.38957649867384586,8
sample_9363,-0.4275659997604716,6.454546584636723,4
sample_9364,0.9472394701827884,-2.0768963218104943,3
sample_9365,0.7459000394583536,-1.1126274191105208,8
sample_9366,-5.871182618413517,-1.3189391307248208,1
sample_9367,1.718790072594198,-0.8876524787373467,5
sample_9368,3.1119438056704896,0.9006201449455803,5
sample_9369,1.763820265502398,-1.5439387819995294,5
sample_9370,-1.0222264020896925,-1.2580752533105712,8
sample_9371,-2.568699043635625,-4.364298310299149,4
sample_9372,2.1873625338092566,-5.740729639831815,2
sample_9373,0.17781533514502615,-1.6677742710603183,9
sample_9374,-1.9556634540603028,4.255712470260559,7
sample_9375,2.8885897084969674,-4.627490419557253,2
sample_9376,0.8965868049703759,6.114168292330881,4
sample_9377,2.142169416822693,0.6999919186631659,5
sample_9378,2.3301128884219815,-5.990212578707218,2
sample_9379,-4.882378899593923,2.723695716285494,1
sample_9380,-2.9833936136618746,-6.102853486510508,6
sample_9381,1.6846702378748708,-2.010543549573053,3
sample_9382,1.676252529688167,-0.013844622031964248,5
sample_9383,-2.817771470484777,5.477063858609656,7
sample_9384,2.746563953571584,-5.619299895564209,2
sample_9385,1.4337102125191543,0.22066619879845137,5
sample_9386,1.089972263779181,5.841948884834801,4
sample_9387,1.60643174008526,-2.3861158900221913,3
sample_9388,2.0883513636738757,0.21091595596383556,5
sample_9389,0.6645258699126042,5.726323006412741,4
sample_9390,-2.9797751010230193,-5.328345666973167,6
sample_9391,1.6234647066378136,-6.849186684289688,9
sample_9392,0.2891056253983986,6.62146318949016,4
sample_9393,1.5637337038302659,5.638233720636543,4
sample_9394,-5.9302513780723976,-1.4179214672418696,1
sample_9395,1.2017419871115065,4.427637596119757,9
sample_9396,-2.2350733863123726,5.294915223873885,7
sample_9397,-1.5555947881775916,-0.6719771386659901,2
sample_9398,2.942832860788039,0.8372911967863267,5
sample_9399,2.722786853872757,-3.9825534619451504,2
sample_9400,-5.80695308079253,-1.2069230901539885,1
sample_9401,1.533787548904658,-1.988912138603487,3
sample_9402,1.008060628242586,-2.2203720221651366,3
sample_9403,-0.6118206888364778,-7.8550656546573085,0
sample_9404,0.9517594856836101,-1.6794198409241827,3
sample_9405,-6.0385493136983595,-0.6672812321277036,1
sample_9406,-2.742294993896976,-5.974453388077328,6
sample_9407,-0.2973978587950467,-6.650701089967909,0
sample_9408,-1.011012887809953,6.132303848653884,9
sample_9409,1.3758412360736028,-1.3773991401212828,8
sample_9410,-2.450829779437984,-5.181810321576021,6
sample_9411,2.065980749808345,4.714673583986283,4
sample_9412,0.7006381598854624,-2.5684985789640677,3
sample_9413,0.7027856075195739,-2.9230785955631013,3
sample_9414,1.358172236161246,-2.7482070011172164,3
sample_9415,1.468509076408046,-2.3852389982225204,5
sample_9416,-5.745859114120084,0.848372715471671,1
sample_9417,-0.5909950966428892,3.8189132945228983,7
sample_9418,-2.898227553933739,-4.295922094776707,6
sample_9419,1.1511256028395946,-1.9920443702222121,3
sample_9420,1.884121544713941,-0.9721639835199369,5
sample_9421,0.7087812186116661,-1.6096278267059783,3
sample_9422,-2.7772798747512253,-5.074360410483713,6
sample_9423,-0.46416915607068593,-7.666305902531303,0
sample_9424,-5.206044007994868,1.1982312875662897,1
sample_9425,0.617561142012342,-2.518207484442171,3
sample_9426,-0.6935204656014828,5.7484968249753905,9
sample_9427,-0.14171960510546386,3.742584880942717,7
sample_9428,0.5265425656707792,-3.19786712193743,3
sample_9429,0.9484771560108857,-2.309718944190353,9
sample_9430,-2.2032737203652104,5.196021588364892,7
sample_9431,-5.664506259099251,0.560038924647385,1
sample_9432,0.3487068028114255,6.739297479229027,4
sample_9433,-2.153126567660069,3.9389729732851353,7
sample_9434,0.9091672317136638,4.753040629747438,7
sample_9435,-0.842895295174402,4.663856827477536,7
sample_9436,0.9278207410853313,-7.815373760345966,0
sample_9437,1.2521394755719606,6.023698657891135,4
sample_9438,-0.19069589419682334,5.894638057550494,9
sample_9439,-3.0129757153240173,-4.921390482324351,6
sample_9440,0.7940331628964264,-7.460336030261502,0
sample_9441,-0.31002384180816994,-8.217816813810659,0
sample_9442,1.05428222346888,-7.451373282707923,0
sample_9443,-0.299206950346665,6.217528410128513,4
sample_9444,0.42526121985659354,-3.4206491756480317,3
sample_9445,-2.1159735373033257,4.681123547452923,7
sample_9446,-2.1874858903076304,5.18412895244335,7
sample_9447,-3.0868182401707864,-5.4397797918785225,6
sample_9448,-0.9216103482326198,6.292907008191444,9
sample_9449,0.06669465549715632,-1.1900848729020534,9
sample_9450,3.1555884303855555,-5.516425624957803,2
sample_9451,1.6674930502390692,-1.2151976257032455,5
sample_9452,1.045931028274486,-7.567400284159303,0
sample_9453,-0.7855953816916267,-7.754439162607086,0
sample_9454,-5.830465311243475,-1.0432709670986962,1
sample_9455,-1.1796093037033861,4.849999085431381,7
sample_9456,-0.26235093359089623,-6.491720843650244,0
sample_9457,0.15269451518215016,-8.362086444165161,0
sample_9458,-5.971608700465531,-0.8117844069029153,1
sample_9459,-0.42270673213067356,-7.988650190729124,0
sample_9460,0.3081827218106635,-7.423110685644859,0
sample_9461,-2.9458836987241606,-4.660901731233198,6
sample_9462,-0.28802287776206337,6.842430194751665,4
sample_9463,1.6250650605130967,-0.49156401784134696,5
sample_9464,0.6358237370725307,-6.24409146903349,0
sample_9465,1.4483917814717742,0.17962861384096185,5
sample_9466,0.3650106656525202,5.977907579064783,4
sample_9467,0.815378436783676,-1.3711793714327671,3
sample_9468,-2.0693443113192953,5.179670804994554,7
sample_9469,-2.531213072518499,-7.130536296921262,6
sample_9470,-1.1421009471568533,6.389320666925372,9
sample_9471,-2.0589385905067794,3.9040414336867153,7
sample_9472,2.7587625579709103,-5.684301189828053,2
sample_9473,3.3213810201240412,-5.122717896502556,2
sample_9474,0.05389667905755635,-7.084138804479649,0
sample_9475,-5.366229369099127,1.642038096830142,1
sample_9476,-2.4805688492563407,-4.764024992298147,6
sample_9477,-0.5277685112176919,-8.177706504595252,0
sample_9478,2.501414692973613,-6.018880119051671,2
sample_9479,0.030990773599375458,-7.850778110088543,0
sample_9480,2.248599132260746,-5.823106357092969,2
sample_9481,-5.4805525815697,1.88919483943319,1
sample_9482,-1.335912426300334,6.505257140408399,9
sample_9483,0.37500952521619674,-2.174034591848044,3
sample_9484,-1.5005343115856342,6.595111806094283,9
sample_9485,2.2928768394635437,-4.562157160352499,2
sample_9486,-0.5322791000316631,-8.06107275274681,0
sample_9487,-3.0571039666426616,-6.525169089073034,6
sample_9488,-5.039408881844009,2.4188471608797597,1
sample_9489,2.3275051710540833,-5.386746048694751,2
sample_9490,2.3163129591407166,-5.406745361085483,2
sample_9491,0.02691792622279045,-0.6503001046736463,8
sample_9492,0.7075032877226732,-1.2104879408469649,3
sample_9493,-5.5669263634017785,0.4446114510423235,1
sample_9494,1.5787634072111592,4.688786973081277,4
sample_9495,-0.142827331211378,3.780577770614585,7
sample_9496,1.7481136926296004,0.38409571589734176,5
sample_9497,1.3731549157285698,5.851741673957142,4
sample_9498,-2.7487267690835835,-6.847330836565163,6
sample_9499,-2.290378972901015,4.26923974500323,7
sample_9500,0.008784332205234604,3.7862717733090094,7
sample_9501,-3.059858630075116,-4.530559459205815,6
sample_9502,-1.099536027544968,-0.5881090121002938,8
sample_9503,-0.4789673320584028,3.793678624848779,7
sample_9504,0.5980694633216491,4.193710313018001,9
sample_9505,-1.3612267311261868,5.971212602619138,9
sample_9506,-0.4971182274660343,-8.003540738148441,0
sample_9507,0.4864439520683059,-6.62159256974056,0
sample_9508,-5.1274307321388815,2.5289615318599834,1
sample_9509,2.1282185247166026,-3.8953633246578048,2
sample_9510,2.2420884979976545,-5.304519034741636,2
sample_9511,-2.5498034923010393,5.519079615477272,7
sample_9512,0.9459932737065805,-1.7867580488665482,3
sample_9513,-3.2240404363628645,-4.782957524332654,6
sample_9514,1.113170858766374,4.334549064788469,4
sample_9515,1.4080437711361793,-1.3906188911992776,5
sample_9516,2.221727756211819,0.609968869654718,5
sample_9517,0.051454500095195435,-1.3354502217749087,3
sample_9518,-2.6058889301759187,-7.009954339366563,6
sample_9519,1.976486612444836,-5.204603834792446,2
sample_9520,-0.5506596428920023,4.052881561033541,7
sample_9521,1.0693897625537605,-1.6562894330325812,3
sample_9522,-0.8713219687868851,-0.34521992316726197,8
sample_9523,-1.566182332858726,4.7081461938876235,7
sample_9524,-0.5430533116752022,-7.897250217021548,0
sample_9525,0.13006806916934055,-8.001928822628095,0
sample_9526,-5.470727961531873,2.130356105131348,1
sample_9527,-2.8656260355655307,-3.933066850398173,6
sample_9528,2.482987862057561,-5.473720904688797,2
sample_9529,-0.1376588500722428,-1.2140772587180984,8
sample_9530,0.5754636961973943,-1.86545443851003,3
sample_9531,0.11542578593152447,-6.986098619080631,0
sample_9532,1.8045053159380704,0.3105944964267607,5
sample_9533,1.6542499649036375,4.409287828023522,9
sample_9534,-2.6152818575982204,-6.995003390337824,6
sample_9535,-3.404035202686374,-4.425119397666659,6
sample_9536,-0.3229061357492807,3.9129160330875594,7
sample_9537,1.510151159533794,5.666644955998729,4
sample_9538,-1.5061363926499636,-0.41911539417080895,8
sample_9539,-2.3909097079632504,5.387273172177755,7
sample_9540,2.6222210339783123,0.3042836029908329,5
sample_9541,-5.941917306184787,0.34915688255360977,1
sample_9542,0.5242688738337993,4.8320810774709475,4
sample_9543,2.418077079226072,-3.8832663353487376,2
sample_9544,-0.7360388102802268,-0.2739391729667367,8
sample_9545,0.21403178877539328,-8.08986672633544,0
sample_9546,-1.051680032598311,4.225309109931154,7
sample_9547,2.2833478310004547,-5.329192840483238,2
sample_9548,0.3397030185898743,4.941096394375876,4
sample_9549,-1.9810725787048766,4.029031440093735,7
sample_9550,-0.4696114579793093,3.941673327657351,7
sample_9551,-5.100414490602775,1.6898445174582384,1
sample_9552,-0.978208385881354,4.276765359448398,7
sample_9553,0.4128221975907031,-8.291985129314698,0
sample_9554,1.2230439565616193,-2.353573418204947,3
sample_9555,-2.056802882110385,-0.6080770606542982,8
sample_9556,0.6511498031770375,4.171042088968192,9
sample_9557,-3.3441901582869065,-5.8557759872030175,6
sample_9558,-0.43015593112292705,-0.31570910179096995,8
sample_9559,0.7256466970331482,5.224220500253357,4
sample_9560,-1.3288421668569192,-0.0388803791425563,8
sample_9561,-1.7606651470223706,4.000644157049883,7
sample_9562,0.2352064986738539,-2.016174384061658,3
sample_9563,-5.323655797429976,2.3671338213243867,1
sample_9564,-5.045562648401897,2.3442518785436155,1
sample_9565,0.12030971817619245,-1.2229035527964407,8
sample_9566,1.64109481678935,0.08811847975952326,5
sample_9567,0.9202718524195772,5.357911055369524,4
sample_9568,-0.5586797692387929,-0.5292010711701278,8
sample_9569,1.119211034683117,-1.3980549703650706,5
sample_9570,2.74552600864031,-4.873417597231139,2
sample_9571,-5.498467688643385,1.20844675524656,1
sample_9572,-1.0707877752762252,4.018933565145158,7
sample_9573,3.018789691175031,-4.6351314926310545,2
sample_9574,1.4728227790715118,4.682670020968964,4
sample_9575,-2.484792672987998,-7.146021090819492,6
sample_9576,2.84303879715899,-4.5271560666304556,2
sample_9577,-3.185670036065598,-6.456471105532982,6
sample_9578,-3.1065533826611142,-6.4444627585896725,6
sample_9579,1.5735170032161847,-0.14875857336492376,5
sample_9580,-5.343798159973587,1.5392550549593889,1
sample_9581,-3.1370944236803906,-4.725150168875598,6
sample_9582,2.373702521740061,0.2552667513941294,5
sample_9583,-1.890528398068232,3.907023830960044,7
sample_9584,2.4166624382026995,-5.0211072943527775,2
sample_9585,-5.640532244195418,2.1385111452360577,1
sample_9586,1.1724187557796797,4.663561996592051,4
sample_9587,0.931219124019381,6.1770807641791725,4
sample_9588,1.6977153898844055,-0.4081129664857755,5
sample_9589,-5.025103585794823,2.511716674010497,7
sample_9590,1.6172598385894468,-0.055050704092311074,5
sample_9591,-5.784677617172166,1.2037087220597262,1
sample_9592,-0.10746376912510891,6.241431223710996,8
sample_9593,1.2228978886333055,-1.6352051090636672,3
sample_9594,-3.0349289601786325,-5.759749679905845,6
sample_9595,-0.7507209669235932,-0.41768793073577665,8
sample_9596,0.7528832604207224,4.885207840724556,4
sample_9597,-2.535721953727689,-4.328411693309094,6
sample_9598,1.3587328640529923,4.740537024270674,4
sample_9599,0.5465265605243493,5.045291309684574,7
sample_9600,-5.102877192146052,2.494038123111524,1
sample_9601,2.8157442210078365,-4.716414045540383,2
sample_9602,-0.601796070183931,-0.394809336251392,8
sample_9603,-2.1235642641047585,3.6954237476722644,3
sample_9604,-0.488153345897837,3.932580705237611,7
sample_9605,2.417724190660799,-5.113756813455593,2
sample_9606,2.091250304467697,0.30612801628900277,5
sample_9607,-2.396967288022342,4.722522826037328,7
sample_9608,2.7328524378495636,0.7665324688888978,5
sample_9609,0.8723738272899916,-2.034172586252771,8
sample_9610,-5.1136874497235105,2.1567322808271636,1
