ID,NodeType,weight,x,y,degree,degree.in,degree.out,degreeCentrality,OutDegreeCentrality,label
2835,3,1,0,0,44,31,13,0.000249336990275857,0.000147335494253916,2835
2836,5,1,0,0,31,21,10,0.0001756692431489,0.000113334995579935,2836
2837,3,1,0,0,14,9,5,7.93344969059546E-05,5.66674977899676E-05,2837
2838,2,1,0,0,4,1,3,2.2666999115987E-05,3.40004986739806E-05,2838
2839,3,1,0,0,137,98,39,0.000776344719722556,0.000442006482761747,2839
284,0,1,0,0,16,3,13,9.06679964639481E-05,0.000147335494253916,284
2840,5,1,0,0,33,28,5,0.000187002742706893,5.66674977899676E-05,2840
2841,5,1,0,0,31,24,7,0.0001756692431489,7.93344969059546E-05,2841
2842,3,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,2842
2843,5,1,0,0,29,20,9,0.000164335743590906,0.000102001496021942,2843
2844,5,1,0,0,29,20,9,0.000164335743590906,0.000102001496021942,2844
2845,5,1,0,0,26,18,8,0.000147335494253916,9.06679964639481E-05,2845
2846,5,1,0,0,27,20,7,0.000153002244032912,7.93344969059546E-05,2846
2847,5,1,0,0,12,11,1,6.80009973479611E-05,1.13334995579935E-05,2847
2848,5,1,0,0,21,14,7,0.000119001745358932,7.93344969059546E-05,2848
2849,5,1,0,0,81,66,15,0.000459006732098737,0.000170002493369903,2849
285,0,1,0,0,47,9,38,0.000266337239612848,0.000430672983203754,285
2850,3,1,0,0,33,29,4,0.000187002742706893,4.53339982319741E-05,2850
2851,3,1,0,0,22,16,6,0.000124668495137929,6.80009973479611E-05,2851
2852,3,1,0,0,11,7,4,6.23342475689643E-05,4.53339982319741E-05,2852
2853,5,1,0,0,62,48,14,0.000351338486297799,0.000158668993811909,2853
2854,3,1,0,0,36,27,9,0.000204002992043883,0.000102001496021942,2854
2855,5,1,0,0,4,3,1,2.2666999115987E-05,1.13334995579935E-05,2855
2856,5,1,0,0,18,12,6,0.000102001496021942,6.80009973479611E-05,2856
2857,3,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,2857
2858,5,1,0,0,17,13,4,9.63347462429449E-05,4.53339982319741E-05,2858
2859,5,1,0,0,20,13,7,0.000113334995579935,7.93344969059546E-05,2859
286,0,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,286
2860,5,1,0,0,3,2,1,1.70002493369903E-05,1.13334995579935E-05,2860
2861,3,1,0,0,11,8,3,6.23342475689643E-05,3.40004986739806E-05,2861
2862,3,1,0,0,71,53,18,0.00040233923430877,0.000204002992043883,2862
2863,5,1,0,0,104,77,27,0.000589341977015663,0.000306004488065825,2863
2864,3,1,0,0,75,48,27,0.000425006233424757,0.000306004488065825,2864
2865,5,1,0,0,39,26,13,0.000221003241380874,0.000147335494253916,2865
2866,3,1,0,0,78,59,19,0.000442006482761747,0.000215336491601877,2866
2867,3,1,0,0,80,55,25,0.000453339982319741,0.000283337488949838,2867
2868,5,1,0,0,21,12,9,0.000119001745358932,0.000102001496021942,2868
2869,5,1,0,0,70,50,20,0.000396672484529773,0.00022666999115987,2869
287,0,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,287
2870,5,1,0,0,22,18,4,0.000124668495137929,4.53339982319741E-05,2870
2871,5,1,0,0,42,33,9,0.000238003490717864,0.000102001496021942,2871
2872,3,1,0,0,76,55,21,0.000430672983203754,0.000238003490717864,2872
2873,3,1,0,0,73,54,19,0.000413672733866763,0.000215336491601877,2873
2874,3,1,0,0,47,31,16,0.000266337239612848,0.000181335992927896,2874
2875,5,1,0,0,52,37,15,0.000294670988507831,0.000170002493369903,2875
2876,5,1,0,0,14,10,4,7.93344969059546E-05,4.53339982319741E-05,2876
2877,3,1,0,0,104,76,28,0.000589341977015663,0.000317337987623819,2877
2878,5,1,0,0,11,8,3,6.23342475689643E-05,3.40004986739806E-05,2878
2879,3,1,0,0,16,13,3,9.06679964639481E-05,3.40004986739806E-05,2879
288,0,1,0,0,4,1,3,2.2666999115987E-05,3.40004986739806E-05,288
2880,3,1,0,0,66,46,20,0.000374005485413786,0.00022666999115987,2880
2881,5,1,0,0,45,30,15,0.000255003740054854,0.000170002493369903,2881
2882,5,1,0,0,10,6,4,5.66674977899676E-05,4.53339982319741E-05,2882
2883,5,1,0,0,15,7,8,8.50012466849514E-05,9.06679964639481E-05,2883
2884,3,1,0,0,6,4,2,3.40004986739806E-05,2.2666999115987E-05,2884
2885,2,1,0,0,4,1,3,2.2666999115987E-05,3.40004986739806E-05,2885
2886,3,1,0,0,10,9,1,5.66674977899676E-05,1.13334995579935E-05,2886
2887,3,1,0,0,40,27,13,0.00022666999115987,0.000147335494253916,2887
2888,3,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,2888
2889,3,1,0,0,19,13,6,0.000107668245800938,6.80009973479611E-05,2889
289,0,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,289
2890,3,1,0,0,88,61,27,0.000498673980551715,0.000306004488065825,2890
2891,3,1,0,0,22,14,8,0.000124668495137929,9.06679964639481E-05,2891
2892,5,1,0,0,29,22,7,0.000164335743590906,7.93344969059546E-05,2892
2893,5,1,0,0,8,5,3,4.53339982319741E-05,3.40004986739806E-05,2893
2894,5,1,0,0,61,41,20,0.000345671736518802,0.00022666999115987,2894
2895,5,1,0,0,9,7,2,5.10007480109708E-05,2.2666999115987E-05,2895
2896,3,1,0,0,50,29,21,0.000283337488949838,0.000238003490717864,2896
2897,3,1,0,0,54,34,20,0.000306004488065825,0.00022666999115987,2897
2898,5,1,0,0,8,4,4,4.53339982319741E-05,4.53339982319741E-05,2898
2899,3,1,0,0,6,3,3,3.40004986739806E-05,3.40004986739806E-05,2899
29,0,1,0,0,13,11,2,7.36677471269579E-05,2.2666999115987E-05,29
290,0,1,0,0,14,3,11,7.93344969059546E-05,0.000124668495137929,290
2900,5,1,0,0,11,9,2,6.23342475689643E-05,2.2666999115987E-05,2900
2901,5,1,0,0,77,55,22,0.00043633973298275,0.000249336990275857,2901
2902,3,1,0,0,7,5,2,3.96672484529773E-05,2.2666999115987E-05,2902
2903,5,1,0,0,8,2,6,4.53339982319741E-05,6.80009973479611E-05,2903
2904,5,1,0,0,72,49,23,0.000408005984087767,0.000260670489833851,2904
2905,3,1,0,0,74,47,27,0.00041933948364576,0.000306004488065825,2905
2906,3,1,0,0,92,60,32,0.000521340979667702,0.000362671985855793,2906
2907,3,1,0,0,32,20,12,0.000181335992927896,0.000136001994695922,2907
2908,3,1,0,0,27,14,13,0.000153002244032912,0.000147335494253916,2908
2909,3,1,0,0,77,46,31,0.00043633973298275,0.000351338486297799,2909
291,0,1,0,0,36,4,32,0.000204002992043883,0.000362671985855793,291
2910,3,1,0,0,83,47,36,0.000470340231656731,0.000408005984087767,2910
2911,3,1,0,0,69,40,29,0.000391005734750776,0.000328671487181812,2911
2912,3,1,0,0,61,31,30,0.000345671736518802,0.000340004986739806,2912
2913,3,1,0,0,75,44,31,0.000425006233424757,0.000351338486297799,2913
2914,5,1,0,0,41,31,10,0.000232336740938867,0.000113334995579935,2914
2915,3,1,0,0,91,58,33,0.000515674229888705,0.000374005485413786,2915
2916,3,1,0,0,87,49,38,0.000493007230772718,0.000430672983203754,2916
2917,3,1,0,0,18,7,11,0.000102001496021942,0.000124668495137929,2917
2918,5,1,0,0,20,14,6,0.000113334995579935,6.80009973479611E-05,2918
2919,3,1,0,0,70,37,33,0.000396672484529773,0.000374005485413786,2919
292,0,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,292
2920,3,1,0,0,74,34,40,0.00041933948364576,0.000453339982319741,2920
2921,5,1,0,0,40,29,11,0.00022666999115987,0.000124668495137929,2921
2922,3,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,2922
2923,5,1,0,0,16,8,8,9.06679964639481E-05,9.06679964639481E-05,2923
2924,3,1,0,0,40,21,19,0.00022666999115987,0.000215336491601877,2924
2925,3,1,0,0,79,41,38,0.000447673232540744,0.000430672983203754,2925
2926,5,1,0,0,10,9,1,5.66674977899676E-05,1.13334995579935E-05,2926
2927,3,1,0,0,92,52,40,0.000521340979667702,0.000453339982319741,2927
2928,3,1,0,0,86,51,35,0.000487340480993721,0.000396672484529773,2928
2929,3,1,0,0,48,25,23,0.000272003989391844,0.000260670489833851,2929
293,0,1,0,0,3,,3,1.70002493369903E-05,3.40004986739806E-05,293
2930,3,1,0,0,8,5,3,4.53339982319741E-05,3.40004986739806E-05,2930
2931,3,1,0,0,53,30,23,0.000300337738286828,0.000260670489833851,2931
2932,5,1,0,0,40,25,15,0.00022666999115987,0.000170002493369903,2932
2933,3,1,0,0,14,13,1,7.93344969059546E-05,1.13334995579935E-05,2933
2934,5,1,0,0,20,13,7,0.000113334995579935,7.93344969059546E-05,2934
2935,5,1,0,0,12,10,2,6.80009973479611E-05,2.2666999115987E-05,2935
2936,5,1,0,0,60,45,15,0.000340004986739806,0.000170002493369903,2936
2937,5,1,0,0,63,41,22,0.000357005236076796,0.000249336990275857,2937
2938,5,1,0,0,20,14,6,0.000113334995579935,6.80009973479611E-05,2938
2939,5,1,0,0,69,48,21,0.000391005734750776,0.000238003490717864,2939
294,0,1,0,0,3,,3,1.70002493369903E-05,3.40004986739806E-05,294
2940,3,1,0,0,64,28,36,0.000362671985855793,0.000408005984087767,2940
2941,5,1,0,0,11,5,6,6.23342475689643E-05,6.80009973479611E-05,2941
2942,5,1,0,0,10,5,5,5.66674977899676E-05,5.66674977899676E-05,2942
2943,3,1,0,0,82,35,47,0.000464673481877734,0.000532674479225695,2943
2944,3,1,0,0,106,52,54,0.000600675476573656,0.00061200897613165,2944
2945,3,1,0,0,54,24,30,0.000306004488065825,0.000340004986739806,2945
2946,3,1,0,0,59,31,28,0.000334338236960809,0.000317337987623819,2946
2947,5,1,0,0,17,13,4,9.63347462429449E-05,4.53339982319741E-05,2947
2948,3,1,0,0,21,12,9,0.000119001745358932,0.000102001496021942,2948
2949,3,1,0,0,20,15,5,0.000113334995579935,5.66674977899676E-05,2949
295,0,1,0,0,10,,10,5.66674977899676E-05,0.000113334995579935,295
2950,5,1,0,0,48,38,10,0.000272003989391844,0.000113334995579935,2950
2951,5,1,0,0,102,76,26,0.000578008477457669,0.000294670988507831,2951
2952,3,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,2952
2953,3,1,0,0,34,17,17,0.00019266949248589,0.00019266949248589,2953
2954,5,1,0,0,13,7,6,7.36677471269579E-05,6.80009973479611E-05,2954
2955,5,1,0,0,44,28,16,0.000249336990275857,0.000181335992927896,2955
2956,3,1,0,0,96,47,49,0.000544007978783689,0.000555341478341682,2956
2957,5,1,0,0,14,8,6,7.93344969059546E-05,6.80009973479611E-05,2957
2958,5,1,0,0,42,31,11,0.000238003490717864,0.000124668495137929,2958
2959,3,1,0,0,17,10,7,9.63347462429449E-05,7.93344969059546E-05,2959
296,0,1,0,0,7,,7,3.96672484529773E-05,7.93344969059546E-05,296
2960,3,1,0,0,92,44,48,0.000521340979667702,0.000544007978783689,2960
2961,3,1,0,0,11,7,4,6.23342475689643E-05,4.53339982319741E-05,2961
2962,5,1,0,0,19,8,11,0.000107668245800938,0.000124668495137929,2962
2963,3,1,0,0,4,3,1,2.2666999115987E-05,1.13334995579935E-05,2963
2964,5,1,0,0,18,11,7,0.000102001496021942,7.93344969059546E-05,2964
2965,5,1,0,0,17,12,5,9.63347462429449E-05,5.66674977899676E-05,2965
2966,3,1,0,0,107,52,55,0.000606342226352653,0.000623342475689643,2966
2967,3,1,0,0,22,10,12,0.000124668495137929,0.000136001994695922,2967
2968,5,1,0,0,13,7,6,7.36677471269579E-05,6.80009973479611E-05,2968
2969,3,1,0,0,71,28,43,0.00040233923430877,0.000487340480993721,2969
297,0,1,0,0,25,3,22,0.000141668744474919,0.000249336990275857,297
2970,5,1,0,0,44,35,9,0.000249336990275857,0.000102001496021942,2970
2971,5,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,2971
2972,3,1,0,0,17,9,8,9.63347462429449E-05,9.06679964639481E-05,2972
2973,5,1,0,0,73,54,19,0.000413672733866763,0.000215336491601877,2973
2974,3,1,0,0,59,23,36,0.000334338236960809,0.000408005984087767,2974
2975,3,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,2975
2976,5,1,0,0,41,26,15,0.000232336740938867,0.000170002493369903,2976
2977,3,1,0,0,33,15,18,0.000187002742706893,0.000204002992043883,2977
2978,3,1,0,0,25,14,11,0.000141668744474919,0.000124668495137929,2978
2979,5,1,0,0,18,6,12,0.000102001496021942,0.000136001994695922,2979
298,0,1,0,0,11,,11,6.23342475689643E-05,0.000124668495137929,298
2980,5,1,0,0,5,2,3,2.83337488949838E-05,3.40004986739806E-05,2980
2981,3,1,0,0,23,13,10,0.000130335244916925,0.000113334995579935,2981
2982,3,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,2982
2983,3,1,0,0,17,12,5,9.63347462429449E-05,5.66674977899676E-05,2983
2984,5,1,0,0,24,14,10,0.000136001994695922,0.000113334995579935,2984
2985,3,1,0,0,60,25,35,0.000340004986739806,0.000396672484529773,2985
2986,3,1,0,0,100,37,63,0.000566674977899676,0.000714010472153592,2986
2987,3,1,0,0,27,17,10,0.000153002244032912,0.000113334995579935,2987
2988,3,1,0,0,63,25,38,0.000357005236076796,0.000430672983203754,2988
2989,5,1,0,0,58,38,20,0.000328671487181812,0.00022666999115987,2989
299,0,1,0,0,20,4,16,0.000113334995579935,0.000181335992927896,299
2990,5,1,0,0,13,6,7,7.36677471269579E-05,7.93344969059546E-05,2990
2991,5,1,0,0,61,41,20,0.000345671736518802,0.00022666999115987,2991
2992,5,1,0,0,72,47,25,0.000408005984087767,0.000283337488949838,2992
2993,3,1,0,0,56,29,27,0.000317337987623819,0.000306004488065825,2993
2994,3,1,0,0,65,28,37,0.000368338735634789,0.00041933948364576,2994
2995,5,1,0,0,15,9,6,8.50012466849514E-05,6.80009973479611E-05,2995
2996,5,1,0,0,39,27,12,0.000221003241380874,0.000136001994695922,2996
2997,3,1,0,0,14,7,7,7.93344969059546E-05,7.93344969059546E-05,2997
2998,5,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,2998
2999,5,1,0,0,30,13,17,0.000170002493369903,0.00019266949248589,2999
3,0,1,0,0,17,16,1,9.63347462429449E-05,1.13334995579935E-05,3
30,0,1,0,0,17,15,2,9.63347462429449E-05,2.2666999115987E-05,30
300,0,1,0,0,7,2,5,3.96672484529773E-05,5.66674977899676E-05,300
3000,3,1,0,0,91,37,54,0.000515674229888705,0.00061200897613165,3000
3001,5,1,0,0,35,18,17,0.000198336242264887,0.00019266949248589,3001
3002,5,1,0,0,72,49,23,0.000408005984087767,0.000260670489833851,3002
3003,2,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,3003
3004,3,1,0,0,53,15,38,0.000300337738286828,0.000430672983203754,3004
3005,5,1,0,0,43,32,11,0.000243670240496861,0.000124668495137929,3005
3006,3,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3006
3007,5,1,0,0,24,12,12,0.000136001994695922,0.000136001994695922,3007
3008,3,1,0,0,16,7,9,9.06679964639481E-05,0.000102001496021942,3008
3009,5,1,0,0,19,10,9,0.000107668245800938,0.000102001496021942,3009
301,0,1,0,0,3,1,2,1.70002493369903E-05,2.2666999115987E-05,301
3010,3,1,0,0,32,16,16,0.000181335992927896,0.000181335992927896,3010
3011,5,1,0,0,42,21,21,0.000238003490717864,0.000238003490717864,3011
3012,3,1,0,0,11,4,7,6.23342475689643E-05,7.93344969059546E-05,3012
3013,5,1,0,0,24,15,9,0.000136001994695922,0.000102001496021942,3013
3014,3,1,0,0,43,16,27,0.000243670240496861,0.000306004488065825,3014
3015,5,1,0,0,10,4,6,5.66674977899676E-05,6.80009973479611E-05,3015
3016,5,1,0,0,29,16,13,0.000164335743590906,0.000147335494253916,3016
3017,5,1,0,0,70,42,28,0.000396672484529773,0.000317337987623819,3017
3018,5,1,0,0,30,20,10,0.000170002493369903,0.000113334995579935,3018
3019,5,1,0,0,70,39,31,0.000396672484529773,0.000351338486297799,3019
302,0,1,0,0,20,3,17,0.000113334995579935,0.00019266949248589,302
3020,5,1,0,0,37,14,23,0.00020966974182288,0.000260670489833851,3020
3021,5,1,0,0,50,35,15,0.000283337488949838,0.000170002493369903,3021
3022,3,1,0,0,80,32,48,0.000453339982319741,0.000544007978783689,3022
3023,3,1,0,0,35,10,25,0.000198336242264887,0.000283337488949838,3023
3024,5,1,0,0,14,10,4,7.93344969059546E-05,4.53339982319741E-05,3024
3025,3,1,0,0,54,24,30,0.000306004488065825,0.000340004986739806,3025
3026,3,1,0,0,96,40,56,0.000544007978783689,0.000634675975247637,3026
3027,5,1,0,0,66,32,34,0.000374005485413786,0.00038533898497178,3027
3028,3,1,0,0,12,4,8,6.80009973479611E-05,9.06679964639481E-05,3028
3029,3,1,0,0,52,18,34,0.000294670988507831,0.00038533898497178,3029
303,0,1,0,0,21,3,18,0.000119001745358932,0.000204002992043883,303
3030,3,1,0,0,8,4,4,4.53339982319741E-05,4.53339982319741E-05,3030
3031,3,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3031
3032,5,1,0,0,22,13,9,0.000124668495137929,0.000102001496021942,3032
3033,3,1,0,0,88,35,53,0.000498673980551715,0.000600675476573656,3033
3034,5,1,0,0,43,29,14,0.000243670240496861,0.000158668993811909,3034
3035,5,1,0,0,90,54,36,0.000510007480109708,0.000408005984087767,3035
3036,3,1,0,0,38,16,22,0.000215336491601877,0.000249336990275857,3036
3037,3,1,0,0,3,,3,1.70002493369903E-05,3.40004986739806E-05,3037
3038,5,1,0,0,88,56,32,0.000498673980551715,0.000362671985855793,3038
3039,5,1,0,0,22,15,7,0.000124668495137929,7.93344969059546E-05,3039
304,0,1,0,0,55,9,46,0.000311671237844822,0.000521340979667702,304
3040,3,1,0,0,51,21,30,0.000289004238728835,0.000340004986739806,3040
3041,5,1,0,0,27,14,13,0.000153002244032912,0.000147335494253916,3041
3042,3,1,0,0,20,10,10,0.000113334995579935,0.000113334995579935,3042
3043,5,1,0,0,17,8,9,9.63347462429449E-05,0.000102001496021942,3043
3044,3,1,0,0,6,2,4,3.40004986739806E-05,4.53339982319741E-05,3044
3045,3,1,0,0,8,3,5,4.53339982319741E-05,5.66674977899676E-05,3045
3046,5,1,0,0,37,20,17,0.00020966974182288,0.00019266949248589,3046
3047,3,1,0,0,50,15,35,0.000283337488949838,0.000396672484529773,3047
3048,5,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,3048
3049,5,1,0,0,76,45,31,0.000430672983203754,0.000351338486297799,3049
305,0,1,0,0,2,1,1,1.13334995579935E-05,1.13334995579935E-05,305
3050,5,1,0,0,16,6,10,9.06679964639481E-05,0.000113334995579935,3050
3051,5,1,0,0,101,58,43,0.000572341727678673,0.000487340480993721,3051
3052,3,1,0,0,50,20,30,0.000283337488949838,0.000340004986739806,3052
3053,3,1,0,0,10,7,3,5.66674977899676E-05,3.40004986739806E-05,3053
3054,3,1,0,0,83,28,55,0.000470340231656731,0.000623342475689643,3054
3055,3,1,0,0,6,3,3,3.40004986739806E-05,3.40004986739806E-05,3055
3056,3,1,0,0,78,25,53,0.000442006482761747,0.000600675476573656,3056
3057,5,1,0,0,17,7,10,9.63347462429449E-05,0.000113334995579935,3057
3058,5,1,0,0,15,7,8,8.50012466849514E-05,9.06679964639481E-05,3058
3059,3,1,0,0,5,1,4,2.83337488949838E-05,4.53339982319741E-05,3059
306,0,1,0,0,9,1,8,5.10007480109708E-05,9.06679964639481E-05,306
3060,5,1,0,0,78,42,36,0.000442006482761747,0.000408005984087767,3060
3061,5,1,0,0,14,6,8,7.93344969059546E-05,9.06679964639481E-05,3061
3062,5,1,0,0,32,16,16,0.000181335992927896,0.000181335992927896,3062
3063,3,1,0,0,11,3,8,6.23342475689643E-05,9.06679964639481E-05,3063
3064,3,1,0,0,64,18,46,0.000362671985855793,0.000521340979667702,3064
3065,3,1,0,0,53,17,36,0.000300337738286828,0.000408005984087767,3065
3066,3,1,0,0,14,7,7,7.93344969059546E-05,7.93344969059546E-05,3066
3067,5,1,0,0,13,7,6,7.36677471269579E-05,6.80009973479611E-05,3067
3068,5,1,0,0,16,8,8,9.06679964639481E-05,9.06679964639481E-05,3068
3069,5,1,0,0,16,9,7,9.06679964639481E-05,7.93344969059546E-05,3069
307,0,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,307
3070,5,1,0,0,62,35,27,0.000351338486297799,0.000306004488065825,3070
3071,3,1,0,0,1,,1,5.66674977899676E-06,1.13334995579935E-05,3071
3072,5,1,0,0,46,23,23,0.000260670489833851,0.000260670489833851,3072
3073,3,1,0,0,62,14,48,0.000351338486297799,0.000544007978783689,3073
3074,3,1,0,0,6,2,4,3.40004986739806E-05,4.53339982319741E-05,3074
3075,5,1,0,0,23,6,17,0.000130335244916925,0.00019266949248589,3075
3076,5,1,0,0,86,50,36,0.000487340480993721,0.000408005984087767,3076
3077,5,1,0,0,55,31,24,0.000311671237844822,0.000272003989391844,3077
3078,3,1,0,0,99,26,73,0.000561008228120679,0.000827345467733527,3078
3079,5,1,0,0,39,15,24,0.000221003241380874,0.000272003989391844,3079
308,0,1,0,0,24,5,19,0.000136001994695922,0.000215336491601877,308
3080,3,1,0,0,28,12,16,0.000158668993811909,0.000181335992927896,3080
3081,5,1,0,0,25,11,14,0.000141668744474919,0.000158668993811909,3081
3082,5,1,0,0,116,65,51,0.000657342974363624,0.000578008477457669,3082
3083,3,1,0,0,10,3,7,5.66674977899676E-05,7.93344969059546E-05,3083
3084,3,1,0,0,76,27,49,0.000430672983203754,0.000555341478341682,3084
3085,3,1,0,0,52,11,41,0.000294670988507831,0.000464673481877734,3085
3086,5,1,0,0,37,21,16,0.00020966974182288,0.000181335992927896,3086
3087,5,1,0,0,51,27,24,0.000289004238728835,0.000272003989391844,3087
3088,5,1,0,0,10,6,4,5.66674977899676E-05,4.53339982319741E-05,3088
3089,5,1,0,0,52,28,24,0.000294670988507831,0.000272003989391844,3089
309,0,1,0,0,10,1,9,5.66674977899676E-05,0.000102001496021942,309
3090,3,1,0,0,108,33,75,0.00061200897613165,0.000850012466849514,3090
3091,5,1,0,0,6,,6,3.40004986739806E-05,6.80009973479611E-05,3091
3092,3,1,0,0,11,7,4,6.23342475689643E-05,4.53339982319741E-05,3092
3093,5,1,0,0,16,9,7,9.06679964639481E-05,7.93344969059546E-05,3093
3094,5,1,0,0,7,3,4,3.96672484529773E-05,4.53339982319741E-05,3094
3095,3,1,0,0,15,8,7,8.50012466849514E-05,7.93344969059546E-05,3095
3096,3,1,0,0,76,20,56,0.000430672983203754,0.000634675975247637,3096
3097,5,1,0,0,41,21,20,0.000232336740938867,0.00022666999115987,3097
3098,3,1,0,0,65,16,49,0.000368338735634789,0.000555341478341682,3098
3099,5,1,0,0,10,4,6,5.66674977899676E-05,6.80009973479611E-05,3099
31,0,1,0,0,23,19,4,0.000130335244916925,4.53339982319741E-05,31
310,0,1,0,0,13,1,12,7.36677471269579E-05,0.000136001994695922,310
3100,5,1,0,0,34,15,19,0.00019266949248589,0.000215336491601877,3100
3101,5,1,0,0,122,64,58,0.000691343473037605,0.000657342974363624,3101
3102,5,1,0,0,49,25,24,0.000277670739170841,0.000272003989391844,3102
3103,5,1,0,0,20,11,9,0.000113334995579935,0.000102001496021942,3103
3104,3,1,0,0,83,19,64,0.000470340231656731,0.000725343971711585,3104
3105,3,1,0,0,12,6,6,6.80009973479611E-05,6.80009973479611E-05,3105
3106,5,1,0,0,62,33,29,0.000351338486297799,0.000328671487181812,3106
3107,5,1,0,0,51,25,26,0.000289004238728835,0.000294670988507831,3107
3108,3,1,0,0,63,11,52,0.000357005236076796,0.000589341977015663,3108
3109,5,1,0,0,18,7,11,0.000102001496021942,0.000124668495137929,3109
311,0,1,0,0,7,2,5,3.96672484529773E-05,5.66674977899676E-05,311
3110,5,1,0,0,17,9,8,9.63347462429449E-05,9.06679964639481E-05,3110
3111,5,1,0,0,52,32,20,0.000294670988507831,0.00022666999115987,3111
3112,5,1,0,0,12,6,6,6.80009973479611E-05,6.80009973479611E-05,3112
3113,5,1,0,0,68,36,32,0.00038533898497178,0.000362671985855793,3113
3114,3,1,0,0,46,14,32,0.000260670489833851,0.000362671985855793,3114
3115,5,1,0,0,61,31,30,0.000345671736518802,0.000340004986739806,3115
3116,5,1,0,0,103,53,50,0.000583675227236666,0.000566674977899676,3116
3117,3,1,0,0,63,17,46,0.000357005236076796,0.000521340979667702,3117
3118,5,1,0,0,44,19,25,0.000249336990275857,0.000283337488949838,3118
3119,3,1,0,0,69,14,55,0.000391005734750776,0.000623342475689643,3119
312,0,1,0,0,26,2,24,0.000147335494253916,0.000272003989391844,312
3120,5,1,0,0,71,39,32,0.00040233923430877,0.000362671985855793,3120
3121,3,1,0,0,4,,4,2.2666999115987E-05,4.53339982319741E-05,3121
3122,3,1,0,0,9,4,5,5.10007480109708E-05,5.66674977899676E-05,3122
3123,3,1,0,0,33,9,24,0.000187002742706893,0.000272003989391844,3123
3124,5,1,0,0,30,13,17,0.000170002493369903,0.00019266949248589,3124
3125,3,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3125
3126,3,1,0,0,8,3,5,4.53339982319741E-05,5.66674977899676E-05,3126
3127,3,1,0,0,6,1,5,3.40004986739806E-05,5.66674977899676E-05,3127
3128,3,1,0,0,10,2,8,5.66674977899676E-05,9.06679964639481E-05,3128
3129,3,1,0,0,35,10,25,0.000198336242264887,0.000283337488949838,3129
313,0,1,0,0,37,5,32,0.00020966974182288,0.000362671985855793,313
3130,3,1,0,0,13,1,12,7.36677471269579E-05,0.000136001994695922,3130
3131,3,1,0,0,8,4,4,4.53339982319741E-05,4.53339982319741E-05,3131
3132,5,1,0,0,84,44,40,0.000476006981435728,0.000453339982319741,3132
3133,5,1,0,0,10,3,7,5.66674977899676E-05,7.93344969059546E-05,3133
3134,3,1,0,0,2,,2,1.13334995579935E-05,2.2666999115987E-05,3134
3135,3,1,0,0,35,7,28,0.000198336242264887,0.000317337987623819,3135
3136,5,1,0,0,62,28,34,0.000351338486297799,0.00038533898497178,3136
3137,3,1,0,0,49,16,33,0.000277670739170841,0.000374005485413786,3137
3138,5,1,0,0,19,7,12,0.000107668245800938,0.000136001994695922,3138
3139,3,1,0,0,21,8,13,0.000119001745358932,0.000147335494253916,3139
314,0,1,0,0,13,1,12,7.36677471269579E-05,0.000136001994695922,314
3140,5,1,0,0,71,34,37,0.00040233923430877,0.00041933948364576,3140
3141,3,1,0,0,11,5,6,6.23342475689643E-05,6.80009973479611E-05,3141
3142,3,1,0,0,56,13,43,0.000317337987623819,0.000487340480993721,3142
3143,3,1,0,0,4,1,3,2.2666999115987E-05,3.40004986739806E-05,3143
3144,5,1,0,0,16,8,8,9.06679964639481E-05,9.06679964639481E-05,3144
3145,5,1,0,0,69,33,36,0.000391005734750776,0.000408005984087767,3145
3146,5,1,0,0,61,27,34,0.000345671736518802,0.00038533898497178,3146
3147,3,1,0,0,5,,5,2.83337488949838E-05,5.66674977899676E-05,3147
3148,5,1,0,0,30,16,14,0.000170002493369903,0.000158668993811909,3148
3149,3,1,0,0,66,14,52,0.000374005485413786,0.000589341977015663,3149
315,0,1,0,0,56,6,50,0.000317337987623819,0.000566674977899676,315
3150,5,1,0,0,89,38,51,0.000504340730330712,0.000578008477457669,3150
3151,5,1,0,0,14,7,7,7.93344969059546E-05,7.93344969059546E-05,3151
3152,5,1,0,0,85,38,47,0.000481673731214724,0.000532674479225695,3152
3153,3,1,0,0,11,3,8,6.23342475689643E-05,9.06679964639481E-05,3153
